timestamp,user_id,product_id,category,clicks,cart_adds,avg_price,time_on_page,hour_of_day,day_of_week,is_weekend,products_viewed,has_purchased_before,purchased
2025-04-10 13:20:00,user_03655,prod_0380,Books,1,0,25.37,31.28,13,3,0,7,0,0
2025-04-10 13:25:00,user_04580,prod_0308,Sports,1,0,136.16,38.32,13,3,0,6,0,0
2025-04-10 13:30:00,user_00771,prod_0440,Sports,5,0,140.01,198.96,13,3,0,10,0,0
2025-04-10 13:35:00,user_03301,prod_0283,Books,2,0,36.44,42.9,13,3,0,9,0,0
2025-04-10 13:40:00,user_00089,prod_0356,Books,5,1,48.95,235.58,13,3,0,2,0,1
2025-04-10 13:45:00,user_03159,prod_0483,Books,1,0,14.98,40.88,13,3,0,9,1,0
2025-04-10 13:50:00,user_04173,prod_0339,Sports,10,1,152.46,282.15,13,3,0,8,0,0
2025-04-10 13:55:00,user_02445,prod_0477,Clothing,2,0,78.77,75.04,13,3,0,2,0,0
2025-04-10 14:00:00,user_01608,prod_0481,Electronics,1,0,167.78,45.35,14,3,0,1,0,0
2025-04-10 14:05:00,user_03552,prod_0165,Electronics,1,0,338.53,12.42,14,3,0,6,0,0
2025-04-10 14:10:00,user_04894,prod_0278,Clothing,1,0,147.07,31.16,14,3,0,6,0,0
2025-04-10 14:15:00,user_01845,prod_0461,Sports,1,0,186.27,26.78,14,3,0,9,0,0
2025-04-10 14:20:00,user_00541,prod_0340,Clothing,2,0,20.2,65.19,14,3,0,6,0,0
2025-04-10 14:25:00,user_04018,prod_0072,Home,1,0,214.37,46.7,14,3,0,6,0,0
2025-04-10 14:30:00,user_04968,prod_0383,Electronics,3,0,288.14,74.17,14,3,0,6,0,0
2025-04-10 14:35:00,user_00886,prod_0433,Home,3,0,175.52,148.37,14,3,0,1,0,0
2025-04-10 14:40:00,user_00447,prod_0185,Home,1,0,149.36,17.32,14,3,0,12,0,0
2025-04-10 14:45:00,user_01633,prod_0306,Clothing,3,0,42.72,143.72,14,3,0,10,1,1
2025-04-10 14:50:00,user_02289,prod_0193,Sports,3,1,119.65,50.86,14,3,0,1,0,0
2025-04-10 14:55:00,user_04233,prod_0308,Sports,1,1,57.0,17.18,14,3,0,10,0,0
2025-04-10 15:00:00,user_02173,prod_0245,Beauty,2,0,66.5,28.04,15,3,0,13,1,0
2025-04-10 15:05:00,user_02009,prod_0264,Home,2,0,214.0,39.17,15,3,0,10,1,0
2025-04-10 15:10:00,user_02033,prod_0304,Home,3,1,181.74,31.66,15,3,0,2,0,0
2025-04-10 15:15:00,user_01759,prod_0439,Books,2,0,41.09,31.26,15,3,0,5,0,1
2025-04-10 15:20:00,user_01458,prod_0189,Beauty,2,0,89.96,21.61,15,3,0,14,1,0
2025-04-10 15:25:00,user_04238,prod_0007,Electronics,4,0,328.17,208.13,15,3,0,10,0,0
2025-04-10 15:30:00,user_02755,prod_0395,Clothing,2,1,119.62,96.65,15,3,0,10,0,0
2025-04-10 15:35:00,user_03021,prod_0267,Home,1,0,187.48,33.59,15,3,0,2,0,0
2025-04-10 15:40:00,user_04679,prod_0212,Clothing,3,0,44.9,140.4,15,3,0,9,1,1
2025-04-10 15:45:00,user_00146,prod_0019,Clothing,5,2,50.62,263.9,15,3,0,14,0,1
2025-04-10 15:50:00,user_01495,prod_0431,Clothing,1,0,44.78,53.62,15,3,0,3,0,1
2025-04-10 15:55:00,user_00290,prod_0084,Electronics,2,0,400.73,26.45,15,3,0,12,1,0
2025-04-10 16:00:00,user_00915,prod_0468,Beauty,3,0,18.49,54.5,16,3,0,8,0,0
2025-04-10 16:05:00,user_04984,prod_0070,Books,2,0,22.58,51.59,16,3,0,6,0,0
2025-04-10 16:10:00,user_04391,prod_0492,Books,10,0,37.13,408.61,16,3,0,10,0,0
2025-04-10 16:15:00,user_00496,prod_0433,Electronics,4,0,298.2,100.86,16,3,0,7,0,0
2025-04-10 16:20:00,user_04024,prod_0118,Sports,3,0,195.85,77.81,16,3,0,3,0,0
2025-04-10 16:25:00,user_02907,prod_0166,Beauty,5,0,92.38,260.4,16,3,0,7,0,0
2025-04-10 16:30:00,user_02984,prod_0187,Home,2,0,159.06,76.38,16,3,0,7,1,0
2025-04-10 16:35:00,user_00405,prod_0177,Electronics,1,0,388.8,10.16,16,3,0,14,0,0
2025-04-10 16:40:00,user_04456,prod_0048,Beauty,2,0,26.23,94.9,16,3,0,11,1,1
2025-04-10 16:45:00,user_03822,prod_0435,Beauty,3,0,61.72,59.88,16,3,0,12,0,0
2025-04-10 16:50:00,user_03088,prod_0480,Electronics,2,0,208.18,62.99,16,3,0,12,1,0
2025-04-10 16:55:00,user_02465,prod_0082,Books,5,0,38.72,160.51,16,3,0,14,0,0
2025-04-10 17:00:00,user_03435,prod_0071,Home,5,0,275.77,104.94,17,3,0,11,0,0
2025-04-10 17:05:00,user_02505,prod_0117,Books,3,0,33.67,31.33,17,3,0,3,1,0
2025-04-10 17:10:00,user_04051,prod_0245,Beauty,1,1,45.26,46.53,17,3,0,13,0,0
2025-04-10 17:15:00,user_00026,prod_0424,Home,2,1,238.73,69.52,17,3,0,6,0,0
2025-04-10 17:20:00,user_00736,prod_0045,Electronics,3,1,490.93,80.84,17,3,0,11,0,0
2025-04-10 17:25:00,user_04107,prod_0021,Electronics,4,0,473.0,69.67,17,3,0,10,0,0
2025-04-10 17:30:00,user_01464,prod_0330,Books,3,0,13.11,68.34,17,3,0,7,0,1
2025-04-10 17:35:00,user_02258,prod_0317,Electronics,3,0,431.3,60.6,17,3,0,3,0,0
2025-04-10 17:40:00,user_01663,prod_0475,Home,2,0,235.31,94.5,17,3,0,7,0,0
2025-04-10 17:45:00,user_04826,prod_0245,Home,2,0,287.56,29.26,17,3,0,3,1,0
2025-04-10 17:50:00,user_04310,prod_0304,Home,1,0,141.06,46.11,17,3,0,2,0,0
2025-04-10 17:55:00,user_03315,prod_0137,Clothing,2,0,77.85,31.12,17,3,0,5,0,0
2025-04-10 18:00:00,user_03047,prod_0077,Books,10,1,35.72,406.47,18,3,0,1,0,1
2025-04-10 18:05:00,user_02776,prod_0382,Clothing,1,0,60.23,49.07,18,3,0,2,0,0
2025-04-10 18:10:00,user_00740,prod_0227,Books,2,0,30.07,115.85,18,3,0,3,1,1
2025-04-10 18:15:00,user_04786,prod_0479,Electronics,5,1,404.14,128.81,18,3,0,11,0,1
2025-04-10 18:20:00,user_00055,prod_0186,Clothing,1,0,62.68,46.25,18,3,0,1,0,0
2025-04-10 18:25:00,user_03620,prod_0090,Home,4,0,42.73,118.67,18,3,0,10,0,0
2025-04-10 18:30:00,user_03360,prod_0177,Books,3,0,48.55,85.74,18,3,0,4,1,1
2025-04-10 18:35:00,user_01835,prod_0458,Clothing,3,0,125.15,52.82,18,3,0,14,1,0
2025-04-10 18:40:00,user_04069,prod_0102,Home,4,0,241.34,75.77,18,3,0,3,1,0
2025-04-10 18:45:00,user_01569,prod_0435,Home,3,1,160.68,141.96,18,3,0,11,0,0
2025-04-10 18:50:00,user_04479,prod_0284,Sports,1,0,98.97,20.41,18,3,0,12,0,0
2025-04-10 18:55:00,user_00608,prod_0317,Electronics,2,0,153.25,88.27,18,3,0,13,1,0
2025-04-10 19:00:00,user_00207,prod_0390,Electronics,2,0,129.39,116.92,19,3,0,2,0,0
2025-04-10 19:05:00,user_00201,prod_0087,Home,4,0,58.83,152.68,19,3,0,1,1,0
2025-04-10 19:10:00,user_01450,prod_0012,Electronics,1,0,392.08,28.96,19,3,0,2,0,0
2025-04-10 19:15:00,user_01086,prod_0231,Books,1,1,27.76,17.96,19,3,0,11,0,0
2025-04-10 19:20:00,user_03077,prod_0406,Electronics,4,0,419.72,161.69,19,3,0,9,0,0
2025-04-10 19:25:00,user_03188,prod_0493,Books,3,0,39.49,89.79,19,3,0,4,0,0
2025-04-10 19:30:00,user_01089,prod_0192,Beauty,4,0,34.37,96.61,19,3,0,5,0,0
2025-04-10 19:35:00,user_04770,prod_0190,Books,1,1,41.53,31.45,19,3,0,10,0,0
2025-04-10 19:40:00,user_04457,prod_0242,Home,1,1,107.9,33.17,19,3,0,2,0,0
2025-04-10 19:45:00,user_02444,prod_0057,Electronics,2,1,187.32,97.37,19,3,0,11,1,1
2025-04-10 19:50:00,user_01060,prod_0375,Sports,1,1,175.31,45.28,19,3,0,8,0,1
2025-04-10 19:55:00,user_02545,prod_0257,Home,5,1,54.82,281.03,19,3,0,2,1,0
2025-04-10 20:00:00,user_01431,prod_0048,Books,5,0,43.51,270.24,20,3,0,3,0,0
2025-04-10 20:05:00,user_01438,prod_0405,Books,2,0,15.33,52.04,20,3,0,4,0,0
2025-04-10 20:10:00,user_02077,prod_0394,Beauty,1,1,46.58,14.73,20,3,0,13,0,1
2025-04-10 20:15:00,user_01217,prod_0040,Beauty,3,0,93.79,51.51,20,3,0,11,0,0
2025-04-10 20:20:00,user_02099,prod_0029,Beauty,4,0,37.25,132.58,20,3,0,3,0,0
2025-04-10 20:25:00,user_02354,prod_0441,Books,2,0,48.63,81.87,20,3,0,3,0,0
2025-04-10 20:30:00,user_04564,prod_0371,Sports,2,0,166.41,54.16,20,3,0,1,0,0
2025-04-10 20:35:00,user_00707,prod_0104,Books,2,0,11.87,64.73,20,3,0,7,0,0
2025-04-10 20:40:00,user_03932,prod_0057,Books,4,0,20.25,47.48,20,3,0,3,0,0
2025-04-10 20:45:00,user_00575,prod_0323,Books,4,0,15.36,155.54,20,3,0,6,0,0
2025-04-10 20:50:00,user_04301,prod_0499,Home,5,0,220.23,152.16,20,3,0,9,0,0
2025-04-10 20:55:00,user_04819,prod_0343,Sports,2,0,28.36,24.93,20,3,0,8,0,0
2025-04-10 21:00:00,user_04643,prod_0307,Beauty,2,0,74.72,83.21,21,3,0,10,0,0
2025-04-10 21:05:00,user_00618,prod_0325,Clothing,4,1,143.89,80.0,21,3,0,6,0,0
2025-04-10 21:10:00,user_03145,prod_0447,Clothing,5,0,22.53,114.56,21,3,0,1,1,0
2025-04-10 21:15:00,user_04351,prod_0353,Clothing,1,0,36.29,10.96,21,3,0,2,0,0
2025-04-10 21:20:00,user_03699,prod_0451,Sports,2,0,171.15,103.6,21,3,0,2,0,0
2025-04-10 21:25:00,user_02528,prod_0045,Home,3,0,87.9,155.58,21,3,0,9,0,0
2025-04-10 21:30:00,user_02871,prod_0331,Home,1,1,97.07,54.92,21,3,0,12,0,0
2025-04-10 21:35:00,user_00027,prod_0303,Books,1,0,33.44,10.23,21,3,0,14,0,0
2025-04-10 21:40:00,user_01960,prod_0448,Clothing,3,0,34.69,95.11,21,3,0,10,0,0
2025-04-10 21:45:00,user_01604,prod_0457,Electronics,15,0,296.02,224.84,21,3,0,13,0,0
2025-04-10 21:50:00,user_04944,prod_0473,Sports,2,0,113.24,34.86,21,3,0,11,0,0
2025-04-10 21:55:00,user_03905,prod_0024,Clothing,1,0,120.37,58.54,21,3,0,10,1,0
2025-04-10 22:00:00,user_04211,prod_0083,Beauty,1,0,72.58,39.22,22,3,0,3,0,0
2025-04-10 22:05:00,user_02245,prod_0431,Clothing,4,0,80.27,99.91,22,3,0,14,0,0
2025-04-10 22:10:00,user_04854,prod_0280,Home,3,0,188.53,177.53,22,3,0,12,0,0
2025-04-10 22:15:00,user_01277,prod_0255,Electronics,1,0,122.24,43.03,22,3,0,7,0,0
2025-04-10 22:20:00,user_02394,prod_0315,Books,2,1,27.25,34.54,22,3,0,9,1,1
2025-04-10 22:25:00,user_01896,prod_0143,Home,1,0,35.87,44.9,22,3,0,1,1,1
2025-04-10 22:30:00,user_02506,prod_0484,Books,3,1,35.76,129.4,22,3,0,13,0,0
2025-04-10 22:35:00,user_01717,prod_0413,Beauty,1,0,31.31,18.02,22,3,0,3,0,1
2025-04-10 22:40:00,user_02413,prod_0197,Home,2,0,207.69,80.58,22,3,0,8,0,0
2025-04-10 22:45:00,user_03940,prod_0132,Sports,15,0,119.01,406.87,22,3,0,8,1,0
2025-04-10 22:50:00,user_03552,prod_0436,Home,1,0,191.51,36.61,22,3,0,4,0,0
2025-04-10 22:55:00,user_04651,prod_0063,Clothing,1,0,30.73,20.78,22,3,0,2,0,0
2025-04-10 23:00:00,user_00808,prod_0043,Electronics,5,0,338.27,104.11,23,3,0,8,0,0
2025-04-10 23:05:00,user_00577,prod_0486,Home,3,0,223.63,165.61,23,3,0,6,0,0
2025-04-10 23:10:00,user_01042,prod_0429,Clothing,4,1,130.36,151.06,23,3,0,2,0,0
2025-04-10 23:15:00,user_00607,prod_0443,Beauty,5,0,96.92,245.07,23,3,0,1,0,0
2025-04-10 23:20:00,user_04352,prod_0048,Home,1,0,35.74,34.06,23,3,0,3,0,0
2025-04-10 23:25:00,user_04792,prod_0182,Sports,3,0,51.33,127.09,23,3,0,7,0,0
2025-04-10 23:30:00,user_04363,prod_0037,Clothing,1,0,138.45,58.58,23,3,0,2,0,0
2025-04-10 23:35:00,user_01601,prod_0218,Beauty,1,0,16.09,22.33,23,3,0,7,0,0
2025-04-10 23:40:00,user_04595,prod_0270,Books,1,0,20.6,53.92,23,3,0,6,0,0
2025-04-10 23:45:00,user_03148,prod_0017,Sports,5,0,184.82,259.55,23,3,0,3,1,1
2025-04-10 23:50:00,user_04528,prod_0089,Clothing,5,1,22.97,136.49,23,3,0,6,0,1
2025-04-10 23:55:00,user_01214,prod_0122,Home,4,0,233.93,157.36,23,3,0,12,1,0
2025-04-11 00:00:00,user_00829,prod_0037,Clothing,2,0,72.5,45.61,0,4,0,10,0,0
2025-04-11 00:05:00,user_04798,prod_0169,Beauty,1,0,82.07,49.64,0,4,0,13,0,0
2025-04-11 00:10:00,user_01353,prod_0089,Home,2,0,244.29,76.46,0,4,0,5,0,0
2025-04-11 00:15:00,user_02167,prod_0295,Beauty,1,1,44.4,47.53,0,4,0,12,0,0
2025-04-11 00:20:00,user_02345,prod_0186,Books,3,0,26.14,142.8,0,4,0,6,0,0
2025-04-11 00:25:00,user_00158,prod_0108,Electronics,3,0,265.81,87.42,0,4,0,10,0,0
2025-04-11 00:30:00,user_03848,prod_0206,Sports,3,0,185.28,177.55,0,4,0,1,0,0
2025-04-11 00:35:00,user_00842,prod_0029,Electronics,2,1,317.36,52.46,0,4,0,10,0,0
2025-04-11 00:40:00,user_01758,prod_0426,Clothing,15,1,86.05,820.59,0,4,0,10,0,0
2025-04-11 00:45:00,user_02279,prod_0241,Electronics,1,0,417.19,20.09,0,4,0,6,0,0
2025-04-11 00:50:00,user_03940,prod_0097,Electronics,1,0,386.02,38.73,0,4,0,7,0,0
2025-04-11 00:55:00,user_04188,prod_0051,Home,2,0,37.2,51.87,0,4,0,5,0,1
2025-04-11 01:00:00,user_00646,prod_0143,Clothing,5,0,146.91,174.23,1,4,0,11,0,0
2025-04-11 01:05:00,user_01826,prod_0225,Home,15,0,278.95,866.21,1,4,0,12,0,0
2025-04-11 01:10:00,user_03590,prod_0487,Home,1,1,168.2,25.19,1,4,0,8,0,0
2025-04-11 01:15:00,user_02813,prod_0349,Home,1,0,138.84,12.45,1,4,0,7,1,0
2025-04-11 01:20:00,user_03065,prod_0443,Beauty,3,1,24.65,51.03,1,4,0,1,0,0
2025-04-11 01:25:00,user_01004,prod_0481,Books,1,0,29.7,29.82,1,4,0,1,0,0
2025-04-11 01:30:00,user_01899,prod_0388,Beauty,1,0,34.83,53.59,1,4,0,12,1,0
2025-04-11 01:35:00,user_01588,prod_0003,Electronics,1,0,191.65,37.11,1,4,0,5,0,0
2025-04-11 01:40:00,user_03330,prod_0174,Beauty,3,0,25.69,101.03,1,4,0,8,0,1
2025-04-11 01:45:00,user_02149,prod_0431,Sports,1,0,86.78,36.43,1,4,0,9,0,0
2025-04-11 01:50:00,user_03732,prod_0201,Home,2,1,151.37,34.1,1,4,0,1,0,0
2025-04-11 01:55:00,user_03676,prod_0272,Electronics,2,1,480.3,92.29,1,4,0,10,0,0
2025-04-11 02:00:00,user_03044,prod_0378,Sports,2,0,175.36,92.78,2,4,0,3,0,0
2025-04-11 02:05:00,user_00603,prod_0216,Books,4,0,44.68,147.91,2,4,0,9,0,0
2025-04-11 02:10:00,user_02894,prod_0172,Beauty,3,0,63.72,86.36,2,4,0,3,0,0
2025-04-11 02:15:00,user_00762,prod_0405,Books,1,0,25.18,31.47,2,4,0,2,0,0
2025-04-11 02:20:00,user_01189,prod_0401,Sports,2,0,31.98,21.29,2,4,0,8,0,0
2025-04-11 02:25:00,user_03170,prod_0129,Clothing,1,0,109.66,24.42,2,4,0,13,0,0
2025-04-11 02:30:00,user_00628,prod_0394,Clothing,2,1,136.09,107.41,2,4,0,13,0,0
2025-04-11 02:35:00,user_03557,prod_0028,Electronics,2,0,178.49,32.42,2,4,0,5,1,0
2025-04-11 02:40:00,user_03934,prod_0445,Electronics,1,0,498.93,15.36,2,4,0,7,0,0
2025-04-11 02:45:00,user_02491,prod_0481,Books,3,0,17.01,73.49,2,4,0,4,0,0
2025-04-11 02:50:00,user_01312,prod_0451,Clothing,1,0,94.9,50.18,2,4,0,7,0,0
2025-04-11 02:55:00,user_01029,prod_0311,Beauty,1,0,83.48,40.68,2,4,0,2,1,1
2025-04-11 03:00:00,user_02327,prod_0170,Clothing,3,1,147.12,35.17,3,4,0,11,0,0
2025-04-11 03:05:00,user_00810,prod_0289,Books,5,0,34.33,293.85,3,4,0,13,0,0
2025-04-11 03:10:00,user_02600,prod_0042,Books,2,1,19.54,47.5,3,4,0,5,0,0
2025-04-11 03:15:00,user_02311,prod_0406,Home,10,0,117.39,438.37,3,4,0,14,1,0
2025-04-11 03:20:00,user_00807,prod_0281,Beauty,3,0,17.64,105.07,3,4,0,14,1,0
2025-04-11 03:25:00,user_00128,prod_0401,Home,1,0,254.84,46.65,3,4,0,5,0,0
2025-04-11 03:30:00,user_02197,prod_0439,Electronics,3,0,169.52,61.8,3,4,0,9,0,0
2025-04-11 03:35:00,user_00229,prod_0266,Home,3,0,80.9,97.31,3,4,0,9,0,0
2025-04-11 03:40:00,user_01842,prod_0266,Beauty,4,1,40.46,208.49,3,4,0,14,1,0
2025-04-11 03:45:00,user_00112,prod_0341,Beauty,1,1,73.74,28.11,3,4,0,6,0,1
2025-04-11 03:50:00,user_04960,prod_0140,Clothing,2,1,62.24,26.82,3,4,0,8,0,0
2025-04-11 03:55:00,user_00156,prod_0400,Books,1,0,23.94,28.25,3,4,0,5,0,0
2025-04-11 04:00:00,user_03260,prod_0355,Electronics,1,0,496.75,22.29,4,4,0,13,0,0
2025-04-11 04:05:00,user_04844,prod_0020,Beauty,3,1,97.76,154.25,4,4,0,6,0,1
2025-04-11 04:10:00,user_03794,prod_0303,Sports,2,0,43.87,86.65,4,4,0,5,0,0
2025-04-11 04:15:00,user_04847,prod_0219,Home,2,1,197.88,30.59,4,4,0,13,0,0
2025-04-11 04:20:00,user_04720,prod_0357,Electronics,5,0,351.91,224.57,4,4,0,5,0,0
2025-04-11 04:25:00,user_01853,prod_0052,Electronics,1,0,461.0,16.03,4,4,0,1,0,0
2025-04-11 04:30:00,user_04555,prod_0453,Books,1,0,42.02,52.86,4,4,0,7,0,0
2025-04-11 04:35:00,user_00181,prod_0500,Beauty,2,0,59.25,105.38,4,4,0,3,0,0
2025-04-11 04:40:00,user_04288,prod_0236,Sports,2,0,186.62,29.46,4,4,0,12,0,0
2025-04-11 04:45:00,user_00627,prod_0171,Books,1,0,48.17,19.4,4,4,0,13,1,0
2025-04-11 04:50:00,user_02138,prod_0356,Sports,2,0,158.41,105.55,4,4,0,13,0,0
2025-04-11 04:55:00,user_00987,prod_0217,Books,4,0,38.94,111.04,4,4,0,14,0,0
2025-04-11 05:00:00,user_00552,prod_0217,Home,2,0,88.27,102.38,5,4,0,12,0,0
2025-04-11 05:05:00,user_03552,prod_0242,Electronics,1,0,344.04,16.49,5,4,0,12,0,0
2025-04-11 05:10:00,user_04713,prod_0270,Books,3,0,46.64,89.19,5,4,0,13,0,0
2025-04-11 05:15:00,user_03526,prod_0253,Sports,2,0,71.39,44.51,5,4,0,12,0,0
2025-04-11 05:20:00,user_04383,prod_0169,Electronics,3,0,128.13,84.36,5,4,0,2,0,0
2025-04-11 05:25:00,user_03486,prod_0282,Clothing,4,0,62.14,178.34,5,4,0,9,0,0
2025-04-11 05:30:00,user_00190,prod_0104,Sports,10,0,63.36,275.98,5,4,0,6,0,0
2025-04-11 05:35:00,user_03012,prod_0075,Beauty,2,0,42.7,53.23,5,4,0,8,0,0
2025-04-11 05:40:00,user_04227,prod_0188,Books,4,0,42.18,236.27,5,4,0,11,0,0
2025-04-11 05:45:00,user_02449,prod_0414,Electronics,1,0,245.55,49.47,5,4,0,12,0,0
2025-04-11 05:50:00,user_00541,prod_0446,Home,3,0,42.65,35.4,5,4,0,1,0,0
2025-04-11 05:55:00,user_02363,prod_0478,Beauty,4,0,16.65,72.24,5,4,0,2,0,0
2025-04-11 06:00:00,user_00684,prod_0342,Home,3,0,76.65,90.24,6,4,0,1,0,0
2025-04-11 06:05:00,user_00149,prod_0205,Sports,2,0,180.54,20.55,6,4,0,10,0,0
2025-04-11 06:10:00,user_04794,prod_0286,Home,2,0,278.91,45.16,6,4,0,4,0,0
2025-04-11 06:15:00,user_00733,prod_0055,Sports,10,1,34.23,235.65,6,4,0,9,0,1
2025-04-11 06:20:00,user_04532,prod_0329,Electronics,1,0,188.07,49.87,6,4,0,7,1,0
2025-04-11 06:25:00,user_00660,prod_0195,Beauty,1,0,84.26,23.79,6,4,0,5,0,0
2025-04-11 06:30:00,user_04016,prod_0433,Sports,1,0,49.35,25.35,6,4,0,2,1,0
2025-04-11 06:35:00,user_04014,prod_0103,Home,3,0,202.42,67.9,6,4,0,13,0,0
2025-04-11 06:40:00,user_04189,prod_0029,Sports,20,0,150.22,992.07,6,4,0,6,0,1
2025-04-11 06:45:00,user_02625,prod_0060,Beauty,4,0,32.94,133.16,6,4,0,6,0,0
2025-04-11 06:50:00,user_02068,prod_0315,Books,3,0,24.09,140.5,6,4,0,9,0,0
2025-04-11 06:55:00,user_03370,prod_0232,Home,3,0,227.76,46.81,6,4,0,14,0,0
2025-04-11 07:00:00,user_03753,prod_0338,Electronics,2,0,342.93,73.86,7,4,0,8,0,0
2025-04-11 07:05:00,user_03119,prod_0293,Home,4,0,85.28,104.6,7,4,0,3,1,0
2025-04-11 07:10:00,user_02380,prod_0013,Clothing,3,0,64.23,84.13,7,4,0,9,1,0
2025-04-11 07:15:00,user_01573,prod_0049,Clothing,3,0,92.04,111.61,7,4,0,7,0,0
2025-04-11 07:20:00,user_02353,prod_0494,Clothing,4,0,89.1,88.48,7,4,0,1,0,0
2025-04-11 07:25:00,user_03154,prod_0287,Clothing,4,0,80.14,229.96,7,4,0,1,0,0
2025-04-11 07:30:00,user_03135,prod_0301,Sports,1,0,27.39,54.17,7,4,0,3,1,0
2025-04-11 07:35:00,user_02819,prod_0237,Electronics,4,0,130.71,159.36,7,4,0,6,0,0
2025-04-11 07:40:00,user_01802,prod_0417,Beauty,3,0,22.25,80.08,7,4,0,1,0,0
2025-04-11 07:45:00,user_02894,prod_0238,Electronics,4,0,216.4,133.71,7,4,0,11,0,0
2025-04-11 07:50:00,user_00373,prod_0055,Books,4,0,19.72,192.11,7,4,0,5,1,0
2025-04-11 07:55:00,user_04482,prod_0150,Home,5,0,153.09,230.71,7,4,0,13,0,0
2025-04-11 08:00:00,user_00539,prod_0321,Clothing,2,1,31.43,75.04,8,4,0,3,0,1
2025-04-11 08:05:00,user_01380,prod_0375,Home,2,0,182.45,73.22,8,4,0,14,0,0
2025-04-11 08:10:00,user_00509,prod_0090,Clothing,2,0,91.86,90.52,8,4,0,7,0,0
2025-04-11 08:15:00,user_04254,prod_0390,Books,3,0,46.12,109.45,8,4,0,6,0,0
2025-04-11 08:20:00,user_04392,prod_0315,Beauty,1,0,79.26,19.74,8,4,0,12,1,1
2025-04-11 08:25:00,user_01550,prod_0023,Clothing,5,0,137.64,144.8,8,4,0,7,0,0
2025-04-11 08:30:00,user_04402,prod_0060,Home,2,0,108.27,113.66,8,4,0,4,1,1
2025-04-11 08:35:00,user_03813,prod_0201,Electronics,4,0,341.96,206.45,8,4,0,8,0,0
2025-04-11 08:40:00,user_02253,prod_0002,Sports,1,0,135.98,43.19,8,4,0,9,0,0
2025-04-11 08:45:00,user_03246,prod_0448,Beauty,3,1,94.34,108.94,8,4,0,10,0,0
2025-04-11 08:50:00,user_01508,prod_0378,Books,1,1,10.17,52.59,8,4,0,3,0,1
2025-04-11 08:55:00,user_01182,prod_0464,Sports,1,0,128.96,24.58,8,4,0,14,0,0
2025-04-11 09:00:00,user_01315,prod_0078,Home,1,0,88.42,52.61,9,4,0,11,0,0
2025-04-11 09:05:00,user_04652,prod_0402,Beauty,2,0,41.23,111.65,9,4,0,13,0,0
2025-04-11 09:10:00,user_02925,prod_0104,Books,1,0,17.73,57.13,9,4,0,6,0,1
2025-04-11 09:15:00,user_03489,prod_0087,Electronics,1,1,134.17,18.04,9,4,0,4,0,0
2025-04-11 09:20:00,user_00046,prod_0371,Sports,5,0,89.1,280.57,9,4,0,7,0,0
2025-04-11 09:25:00,user_04504,prod_0439,Home,4,1,95.84,213.34,9,4,0,8,1,1
2025-04-11 09:30:00,user_01633,prod_0093,Beauty,3,0,28.03,123.78,9,4,0,4,0,0
2025-04-11 09:35:00,user_03645,prod_0067,Books,2,0,18.21,105.18,9,4,0,11,0,0
2025-04-11 09:40:00,user_01113,prod_0409,Electronics,5,0,359.69,94.58,9,4,0,7,1,0
2025-04-11 09:45:00,user_03543,prod_0204,Books,1,0,47.5,24.47,9,4,0,8,0,0
2025-04-11 09:50:00,user_03020,prod_0497,Home,2,1,102.6,113.16,9,4,0,11,0,0
2025-04-11 09:55:00,user_04768,prod_0332,Electronics,1,0,139.23,19.1,9,4,0,5,0,0
2025-04-11 10:00:00,user_02981,prod_0481,Sports,1,1,159.9,10.16,10,4,0,14,0,1
2025-04-11 10:05:00,user_04078,prod_0110,Electronics,2,0,219.23,107.6,10,4,0,11,0,0
2025-04-11 10:10:00,user_01971,prod_0234,Home,4,0,67.74,159.37,10,4,0,9,0,0
2025-04-11 10:15:00,user_01981,prod_0242,Home,2,0,221.37,117.02,10,4,0,5,1,0
2025-04-11 10:20:00,user_03068,prod_0404,Beauty,2,0,37.73,60.83,10,4,0,11,0,0
2025-04-11 10:25:00,user_00498,prod_0486,Sports,15,1,134.97,155.73,10,4,0,9,1,0
2025-04-11 10:30:00,user_04232,prod_0105,Electronics,4,0,256.27,154.46,10,4,0,6,0,0
2025-04-11 10:35:00,user_03283,prod_0288,Clothing,3,0,113.07,46.14,10,4,0,1,0,0
2025-04-11 10:40:00,user_04618,prod_0134,Sports,1,0,52.79,41.34,10,4,0,7,1,0
2025-04-11 10:45:00,user_01008,prod_0438,Books,1,0,45.06,12.33,10,4,0,9,0,0
2025-04-11 10:50:00,user_00423,prod_0143,Sports,2,1,97.75,52.21,10,4,0,8,0,0
2025-04-11 10:55:00,user_03439,prod_0250,Clothing,15,0,43.79,882.91,10,4,0,10,0,0
2025-04-11 11:00:00,user_04783,prod_0153,Clothing,15,0,67.24,591.73,11,4,0,8,0,1
2025-04-11 11:05:00,user_03654,prod_0369,Sports,1,0,145.38,40.53,11,4,0,14,0,0
2025-04-11 11:10:00,user_00691,prod_0466,Sports,2,0,91.39,54.87,11,4,0,10,0,0
2025-04-11 11:15:00,user_00576,prod_0220,Clothing,5,0,81.5,293.0,11,4,0,14,0,0
2025-04-11 11:20:00,user_03703,prod_0356,Sports,1,0,140.88,29.7,11,4,0,1,0,0
2025-04-11 11:25:00,user_04285,prod_0400,Electronics,2,0,125.16,90.69,11,4,0,4,0,0
2025-04-11 11:30:00,user_00293,prod_0138,Books,1,0,27.62,26.53,11,4,0,1,1,0
